,Subject,pidn,age,Category,Condition,Run,Word,RT,Assoc Hit,Exemplar Specific Hit,WE.WC_ANG,WC.BC_ANG,WE_ANG,WC_ANG,BC_ANG,WE.WC_VTC,WC.BC_VTC,WE_VTC,WC_VTC,BC_VTC,Face_Uni_ANG,Place_Uni_ANG,Sel_Uni_ANG,Face_Uni_VTC,Place_Uni_VTC,Sel_Uni_VTC,ANG,VTC,HC,CADG_ant,CA3DG,CA1,Sub,CADG_post
5854,am187,995,64,face,IF,5,LAMP,2569.4278,0,0,-0.094662199,0.03921342,-0.073228892,0.021433307,-0.017780113,0.01130621,-0.019624744,0.011342649,3.64E-05,0.019661183,23.69804565,11.51993377,17.60898971,33.29177217,43.91647032,38.60412125,9.314049679,12.22729758,3.803192594,-3.427007001,0.985627067,21.83911427,4.639449185,21.78023917
5855,am187,995,64,place,IP,5,PAN,3651.6928,0,0,0.133581595,-0.007689133,0.175569355,0.04198776,0.049676892,0.086456792,-0.058737844,0.128809977,0.042353185,0.101091029,57.08031429,73.22061099,65.15046264,42.68178653,-17.10622274,12.7877819,50.1204212,18.58226226,-9.467343476,-13.35189903,-13.54499277,22.52364437,-1.63096323,-22.7783676
5856,am187,995,64,face,IF,5,KNIFE,2826.671,0,0,0.005897444,0.013033053,0.039197983,0.033300539,0.020267486,-0.079409802,-0.000692853,-0.034323297,0.045086505,0.045779359,1.146129874,-7.001665368,-2.927767747,3.382765746,15.58434989,9.48355782,3.312810225,4.535292113,2.963037436,11.8700848,2.12191891,-1.335229811,-7.355992451,-16.12636134
5857,am187,995,64,place,IP,5,KETTLE,2704.0919,0,0,-0.090039247,-0.031795226,-0.072063211,0.017976036,0.049771262,-0.052083398,-0.049467347,-0.026679468,0.02540393,0.074871277,-49.24457842,-43.60360452,-46.42409147,-19.39864319,4.695671943,-7.351485625,-34.72227421,3.467654905,12.27523569,17.88153809,11.4887945,13.2589699,-0.917458028,6.210243324
5858,am188,1000,63,face,SHF,1,VIOLIN,3457.1211,1,1,-0.028814589,0.067199008,0.065068013,0.093882602,0.026683594,0.078751337,0.043363958,0.180579404,0.101828066,0.058464108,39.93103957,39.5941706,39.76260509,84.01981183,36.70931096,60.3645614,40.37788072,31.69755078,0.198222785,-21.85948913,22.44705101,-4.585108653,47.24351805,13.66621469
5859,am188,1000,63,place,SHP,1,COFFEE,2529.4128,1,1,-0.300559593,-0.019684089,-0.279129007,0.021430585,0.041114675,-0.337551912,-0.064762737,-0.325024213,0.0125277,0.077290437,-48.40366211,25.00434576,-11.69965818,-3.913617386,16.25297041,6.16967651,-11.6547898,-1.120638148,3.685382049,7.052203849,-23.32764041,34.93804837,-15.32322851,16.96354123
5860,am188,1000,63,face,SHF,1,MUSTARD,1926.8448,1,1,-0.132548561,0.014149335,-0.103378942,0.029169619,0.015020284,-0.0522822,0.022395008,0.011802851,0.064085051,0.041690043,40.01552041,46.56878961,43.29215501,112.950162,54.80248155,83.87632179,29.03547986,66.66661466,34.87296102,47.30082479,18.63344966,30.17030964,29.15043579,8.219348613
5861,am188,1000,63,face,SHF,1,PIANO,1591.7681,1,1,-0.125008002,-0.018444728,-0.117058785,0.007949216,0.026393944,-0.107124427,0.000115143,-0.06797878,0.039145647,0.039030504,61.88912664,23.44978402,42.66945533,85.118684,77.84883993,81.48376197,52.67821198,58.40750636,21.47807706,21.38676917,25.4463544,33.75675345,51.99619277,-29.62237065
5862,am188,1000,63,face,SHF,1,NEST,3459.3849,1,0,-0.11194087,0.023513386,-0.182946466,-0.071005597,-0.094518983,0.020748405,0.004773362,0.056886449,0.036138044,0.031364681,103.7475945,129.9904901,116.8690423,131.9390023,101.5690765,116.7540394,83.43230288,56.8067536,51.31274998,35.39730107,64.40277252,72.14434664,84.87178523,47.88340329
5863,am188,1000,63,place,SHP,1,TOILET,3485.7441,1,1,0.041609613,0.01068408,0.048480901,0.006871288,-0.003812792,0.074907623,0.048476208,0.130835566,0.055927942,0.007451735,-22.74811413,36.22277875,6.73733231,-1.687901375,-4.69206311,-3.189982242,-13.67383486,-6.396652971,-7.280116773,-10.81051583,-8.340476106,20.99011775,-22.04043064,8.612414814
5864,am188,1000,63,face,SHF,1,WALLET,4359.2164,1,0,-0.015791489,-0.043302005,0.03778121,0.053572699,0.096874704,-0.195792957,0.003606467,-0.172851206,0.022941751,0.019335284,49.96792771,43.76736965,46.86764868,78.71313165,70.08506331,74.39909748,17.08568041,39.26903318,33.50319412,40.91673141,63.14011817,26.35034693,21.77846465,-2.303532926
5865,am188,1000,63,place,SHP,1,NET,2865.0056,1,1,0.003330557,0.038957237,0.139294078,0.135963522,0.097006285,0.121564699,0.012238445,0.162454449,0.04088975,0.028651304,-10.03222961,37.47314033,13.72045536,15.58574861,47.45559086,31.52066974,24.52368416,24.49912464,21.52290846,29.02503442,1.945490953,9.549253503,10.60799706,29.64446028
5866,am188,1000,63,face,SHF,1,OMELET,3666.8175,1,0,-0.244080514,0.049313952,-0.16055613,0.083524384,0.034210432,-0.183826041,0.021935431,-0.145186806,0.038639235,0.016703804,11.55939598,26.24040447,18.89990022,72.24864434,28.9864771,50.61756072,21.75649965,24.21321999,13.72411818,13.79891274,0.683634767,14.97999769,15.55622624,21.34935628
5867,am188,1000,63,face,SHF,1,MOTH,2421.0684,1,0,0.128052588,-0.00309361,0.090417501,-0.037635088,-0.034541478,0.045712247,-0.011579139,0.038241229,-0.007471018,0.004108121,18.00771724,14.23159236,16.1196548,53.00546468,37.89289682,45.44918075,-9.843333122,37.76502734,10.47201934,22.83408825,-13.6490305,-14.50440028,9.741487256,-2.172063407
5868,am188,1000,63,place,SHP,1,JELLY,2715.8994,1,0,-0.046937532,0.057029862,0.026707405,0.073644936,0.016615074,-0.160846189,0.050029709,-0.112559646,0.048286543,-0.001743166,-48.58682208,-49.29449687,-48.94065948,-4.141425334,-51.08702448,-27.61422491,-24.52387403,-19.32204018,-30.79403502,-42.2151854,-40.24577666,-32.64679952,-0.206036356,-14.42223672
5869,am188,1000,63,face,SHF,1,MOUSE,2683.2849,1,0,-0.110152473,0.05051208,-0.149851093,-0.03969862,-0.0902107,-0.089930906,0.030237895,-0.054832216,0.03509869,0.004860794,-33.09740274,53.7790153,10.34080628,24.4001693,50.1011831,37.2506762,-18.79268217,24.72554164,-11.57129033,-16.9617912,-13.49415504,-20.42712605,-0.893811964,4.217666482
5870,am188,1000,63,face,SHF,1,TOWEL,3749.9888,1,1,-0.036244597,0.019946437,-0.040297097,-0.0040525,-0.023998937,-0.056633927,0.009043118,0.023452708,0.080086635,0.071043517,29.34094588,30.82238274,30.08166431,61.51866916,23.55581946,42.53724431,37.05112191,38.73276081,14.1652987,2.333257722,33.70405781,-19.38409963,59.13626852,9.736887206
5871,am188,1000,63,place,SHP,1,TIRE,2026.5243,1,1,-0.079003526,0.040334163,0.007461685,0.086465211,0.046131048,0.093886191,0.029424925,0.1606114,0.066725209,0.037300284,96.62180039,171.6254514,134.1236259,116.4114586,155.8073145,136.1093865,107.4533631,71.24819381,44.98089552,36.50321973,65.58537491,26.82804937,75.22709252,34.81161358
5872,am188,1000,63,face,SHF,2,BANANA,3490.1906,1,1,-0.133246462,-0.006981704,-0.002298007,0.130948455,0.137930159,-0.251343473,0.09054466,-0.124258614,0.127084859,0.036540199,33.09752746,67.07814006,50.08783376,40.12884358,36.60321883,38.3660312,33.21855832,10.69188833,17.01262417,27.68728455,-6.069350041,33.28042927,-7.612466944,14.16559594
5873,am188,1000,63,face,SHF,2,BOWL,2027.476,1,1,0.202350068,0.010577766,0.157311852,-0.045038216,-0.055615982,0.021710466,0.028065442,0.073321055,0.051610589,0.023545147,-10.76665438,1.709308905,-4.528672736,60.92502495,35.90276567,48.41389531,-47.31484836,25.49686025,14.22201612,18.96473388,-3.280752518,17.95380981,35.10335769,-20.10452485
5874,am188,1000,63,place,SHP,2,PAIL,3371.4175,1,0,0.016694869,-0.002521707,-0.012616392,-0.029311261,-0.026789554,-0.068536284,0.024867668,-0.006442536,0.062093748,0.037226081,-63.19051245,41.04344148,-11.07353548,40.95113342,18.84928868,29.90021105,-27.27901047,15.78887223,-18.38251329,-38.45272055,-20.13529996,-25.92801286,40.31699789,-5.940785514
5875,am188,1000,63,place,SHP,2,FENCE,2909.56,1,1,-0.169553809,0.07312499,-0.158027337,0.011526472,-0.061598518,-0.024338815,0.021384938,-0.004859519,0.019479296,-0.001905642,26.83028502,113.3975393,70.11391218,73.08431468,124.494259,98.78928686,35.56862945,49.75890259,37.54118859,38.94859881,8.035180763,12.72046186,70.55267929,30.40415967
5876,am188,1000,63,face,SHF,2,MUFFIN,2553.2982,1,1,0.00012373,0.054978243,-0.042009075,-0.042132805,-0.097111047,0.024540373,0.014662892,0.036685423,0.01214505,-0.002517843,39.91745749,113.145217,76.53133724,66.16941675,31.38090096,48.77515886,27.84321662,25.18828799,27.15150106,29.39786795,18.6446093,22.29928117,4.310945306,58.27718251
5877,am188,1000,63,face,SHF,2,BUTTER,1837.5922,1,0,-0.027456165,-0.011038224,-0.046935634,-0.019479469,-0.008441244,0.051364574,0.025017819,0.096763332,0.045398758,0.020380939,72.56639729,13.9745572,43.27047725,76.6593923,5.636812981,41.14810264,46.18453846,34.31009941,12.48435423,-10.10088108,27.30271891,19.12308354,62.23217114,23.339117
5878,am188,1000,63,face,SHF,2,SOCK,3466.6447,1,0,-0.05211643,-0.003743872,0.077465447,0.129581876,0.133325748,7.99E-05,0.009241571,0.067836647,0.067756758,0.058515187,-16.88197353,46.22916075,14.67359361,35.4330311,29.9845623,32.7087967,-8.313211532,27.41497156,0.057463573,-7.988662688,-19.00486116,-12.10733557,29.74954952,18.80659042
5879,am188,1000,63,place,SHP,2,CHERRY,3294.4981,1,0,-0.102902919,-0.017167995,-0.070054223,0.032848696,0.050016692,0.080441383,-0.003646168,0.136663059,0.056221676,0.059867844,-49.19376674,10.73891824,-19.22742425,18.03539688,30.28760354,24.16150021,-29.35280511,1.541211849,0.767066604,-0.563740497,9.94860955,2.615085896,6.552951977,-10.40972225
5880,am188,1000,63,place,SHP,2,SYRUP,3434.2398,1,0,-0.020701953,0.04482118,-0.008317027,0.012384926,-0.032436254,-0.037890674,0.035746203,-0.019051443,0.018839231,-0.016906973,-18.59073231,1.952290353,-8.319220978,27.77359716,-4.112116197,11.83074048,-3.87637142,13.51338258,-12.5181576,-13.96901342,-6.239744581,-27.5664191,-8.736943425,-6.83026938
5881,am188,1000,63,place,SHP,2,OYSTER,2375.5969,1,0,0.022609711,0.017166568,0.077363875,0.054754163,0.037587595,-0.020802851,0.028653375,0.026419912,0.047222763,0.018569388,0.595945382,77.39547795,38.99571167,16.6557766,58.30583919,37.48080789,5.879096108,16.19242196,13.44783998,25.74311591,-27.18372162,6.886254951,8.169431402,8.883618537
5882,am188,1000,63,place,SHP,2,OTTER,1811.5229,1,0,0.145187924,0.044960487,0.203129077,0.057941153,0.012980667,0.044694975,0.016652997,0.082549532,0.037854557,0.02120156,31.80612732,49.97404843,40.89008787,25.19916077,45.63304061,35.41610069,41.25726414,43.14424447,18.88399316,25.94434522,-2.275754502,18.12172664,36.00137515,-13.93836023
5883,am188,1000,63,place,SHP,2,PENNY,2186.7495,1,0,0.050183408,0.031193791,0.112275115,0.062091707,0.030897917,-0.015882162,0.019308194,0.027463491,0.043345652,0.024037459,56.8898839,56.85757793,56.87373091,35.44604605,54.29712456,44.87158531,41.94303807,18.34427258,19.22565909,21.53843752,43.53079831,17.02345747,5.829792597,7.871242204
5884,am188,1000,63,place,SHP,2,DIAMOND,1873.3229,1,1,-0.036896805,0.013986024,-0.050801404,-0.013904599,-0.027890623,-0.028113219,0.027224743,0.024527139,0.052640358,0.025415615,22.21132049,77.33879326,49.77505688,74.76499967,92.13888174,83.45194071,31.30524402,47.0807643,5.015433044,1.437665476,17.18658617,-23.54135136,35.93191553,-12.04948186
5885,am188,1000,63,face,SHF,2,BACON,2937.7613,1,1,0.052853224,-0.069805443,-0.019079696,-0.07193292,-0.002127477,0.039516193,-0.010250246,0.048531348,0.009015155,0.019265401,28.55303741,13.87364252,21.21333997,37.31451349,-4.235293833,16.53960983,10.17711065,5.312332577,16.23445191,12.15545401,20.23883542,39.66648304,-0.414027581,35.74310003
5886,am188,1000,63,face,SHF,3,ROPE,2691.9172,1,1,0.188693522,0.014891185,0.218605075,0.029911554,0.015020369,0.259762435,0.069685978,0.342015849,0.082253414,0.012567437,29.40251921,40.53210778,34.96731349,116.1820446,65.03396317,90.60800388,8.812468015,89.14842957,16.83586235,13.80122479,50.39164126,-41.33290246,53.58596758,-8.659512872
5887,am188,1000,63,face,SHF,3,BALLOON,3124.5927,1,1,-0.023650791,-0.006849209,-0.034573932,-0.010923141,-0.004073932,-0.040944384,0.023620155,0.013068075,0.054012458,0.030392303,30.1710531,14.07706044,22.12405677,27.75640582,25.13587387,26.44613984,5.683651097,11.70993738,15.27613028,24.48432005,29.35208863,8.88155264,-8.711425681,0.92742449
5888,am188,1000,63,place,SHP,3,SPONGE,2113.3482,1,1,-0.111181512,0.023429062,-0.078629804,0.032551708,0.009122646,-0.118835136,0.056237174,-0.090517594,0.028317542,-0.027919632,103.1427972,67.47604176,85.3094195,103.1280477,102.5598187,102.8439332,88.18204004,67.05804757,51.28745795,52.46573424,43.23244328,45.83073713,84.86638486,13.07630113
5889,am188,1000,63,place,SHP,3,DRUM,3124.3116,1,1,-0.050088404,-0.041329847,-0.007835716,0.042252688,0.083582535,0.046903711,0.018697404,0.12400319,0.077099479,0.058402075,-66.84718547,12.63055173,-27.10831687,-28.42286843,2.059901477,-13.18148348,-55.13107554,-19.32073935,-2.760845842,-2.033940172,13.97242593,-7.502772707,-7.217518659,-11.09416656
5890,am188,1000,63,face,SHF,3,TURTLE,2536.3158,1,1,0.026640538,0.001521627,0.07823931,0.051598771,0.050077144,-0.026260112,0.077300913,0.072303788,0.098563901,0.021262988,63.83729092,44.32564099,54.08146596,125.8377033,57.4958518,91.66677756,38.90456598,59.63390389,20.3985756,18.95496027,5.416510076,-14.7109192,53.75454848,18.97440654
5891,am188,1000,63,face,SHF,3,CEREAL,3006.9101,1,1,0.20668752,0.012076316,0.259306369,0.052618849,0.040542533,0.116212038,0.060650406,0.151300012,0.035087973,-0.025562433,28.0339068,32.14043955,30.08717317,81.09441854,33.70166297,57.39804075,0.680793543,17.51725868,0.67639215,-1.444134396,-1.313142596,9.407730292,-0.286399556,6.549089052
5892,am188,1000,63,face,SHF,3,SHOWER,2723.6204,1,1,0.122651612,0.015336424,0.157635212,0.0349836,0.019647176,0.105272586,-0.015214758,0.117564502,0.012291916,0.027506674,95.94691972,89.70536398,92.82614185,80.21643514,68.98113196,74.59878355,73.85176257,40.97328826,35.08678513,40.40206833,6.994402594,31.88244948,38.00309361,35.57733569
5893,am188,1000,63,face,SHF,4,SWORD,3761.5258,1,1,-0.002528676,0.039744794,0.046604987,0.049133663,0.009388869,-0.014516897,-0.020229236,0.018443027,0.032959924,0.05318916,-32.73142159,36.1647948,1.716686605,63.4906067,110.227826,86.85921633,-38.31576403,49.75103491,31.10796144,23.99992476,32.51536078,11.45611889,50.02321352,47.54672821
5894,am188,1000,63,face,SHF,4,CAKE,2260.0764,1,1,0.056258537,0.026143326,0.069334337,0.0130758,-0.013067526,0.347388542,-0.024210804,0.362264291,0.014875749,0.039086553,46.84881663,38.3801726,42.61449461,-7.686555257,10.66173284,1.487588792,58.92406174,-8.238078196,-39.04772809,-52.50920823,-69.89714476,-48.15141782,19.54479223,-27.72695446
5895,am188,1000,63,face,SHF,4,CAMERA,1934.8767,1,1,0.094229653,0.08378367,0.105982182,0.011752528,-0.072031142,-0.010058525,0.055734791,0.03714154,0.047200065,-0.008534726,-65.10089478,-24.09988215,-44.60038847,29.60239024,-2.398141093,13.60212457,-55.21446107,13.24349855,7.122653329,1.998362402,5.989311504,24.91564044,12.87850116,9.807076922
5896,am188,1000,63,place,SHP,4,KNIFE,4300.0524,1,1,0.071218124,-0.020208967,0.075274214,0.00405609,0.024265057,0.113851942,-0.005996067,0.130563499,0.016711556,0.022707623,135.3080179,86.72456785,111.0162929,121.3304577,163.1505049,142.2404813,86.77137917,106.3998933,62.07030954,52.68119032,86.37387574,103.0609294,80.85420453,28.0412619
5897,am188,1000,63,place,SHP,4,SOUP,3336.9582,1,0,0.01943026,0.05702134,0.097765898,0.078335638,0.021314298,-0.080162397,0.009136216,-0.033558521,0.046603876,0.03746766,-20.08998168,74.41407546,27.16204689,41.9001899,65.63031553,53.76525271,11.69977288,27.14960159,17.61914368,12.45524547,29.96872407,42.52018014,10.04676464,21.60627397
5898,am188,1000,63,face,SHF,4,BROOM,2573.2509,1,1,-0.068581092,0.014341134,-0.070552726,-0.001971634,-0.016312768,-0.046777199,0.021409407,-0.001896518,0.044880681,0.023471274,37.82621705,4.756675328,21.29144619,48.52269397,-2.754136378,22.88427879,1.466888286,20.92038541,6.24419101,13.73651886,9.5948661,-20.21306247,17.89238827,-25.06368208
5899,am188,1000,63,face,SHF,4,CANNON,4494.1359,1,0,0.024183427,0.003715482,0.038587602,0.014404175,0.010688693,0.066077782,0.015903111,0.111354878,0.045277096,0.029373986,15.64327783,84.4600551,50.05166647,65.99179036,8.717687456,37.35473891,27.47425434,20.55513725,9.610843947,-2.87913278,3.391266864,25.37814561,34.37869947,23.47760252
5900,am188,1000,63,place,SHP,4,MUG,3148.466,1,0,-0.189626505,0.058802429,-0.193253074,-0.003626569,-0.062428998,-0.20161075,0.083686581,-0.168745899,0.032864851,-0.05082173,-32.22364222,-33.98863453,-33.10613838,-10.50239747,-18.22590287,-14.36415017,-26.67906233,2.307530687,-5.101665464,-3.595956739,-20.8404446,1.014363681,-9.295282827,3.578544142
5901,am188,1000,63,face,SHF,4,OVEN,3518.449,1,1,-0.02341474,-0.025226933,0.009585495,0.033000235,0.058227168,0.002296445,0.019485983,0.060450868,0.058154423,0.038668439,161.7917392,152.0068791,156.8993092,116.0358485,70.05428859,93.04506856,112.2885543,62.67428519,37.68107717,39.59654457,21.56787857,39.41871554,63.42983677,8.773191655
5902,am188,1000,63,face,SHF,4,ELEPHANT,2250.2355,1,1,-0.011995788,-0.031630122,0.042345948,0.054341736,0.085971858,0.015776899,0.023258047,0.090907949,0.07513105,0.051873004,12.36217883,27.36678289,19.86448086,44.34656577,-8.397320955,17.97462241,2.224907005,19.42373074,18.713438,22.14594541,19.71772683,0.971019744,23.85946,8.821155361
5903,am188,1000,63,face,SHF,5,TROPHY,3365.6879,1,0,-0.324151208,0.094811122,-0.291099812,0.033051396,-0.061759726,-0.135036423,0.07389711,-0.053228456,0.081807967,0.007910857,33.61288499,17.03526751,25.32407625,37.94453659,24.53095465,31.23774562,16.52142096,24.31909106,18.83352883,16.36353799,17.71442941,29.21559741,20.93195038,20.29784875
5904,am188,1000,63,place,SHP,5,TOAST,2098.7458,1,0,-0.18873834,-0.018154693,-0.100582605,0.088155735,0.106310428,-0.155338277,-0.040713937,-0.117209971,0.038128306,0.078842243,-58.6893744,-19.40999116,-39.04968278,-18.0981743,35.0696092,8.485717451,-35.11091929,10.72110672,-4.41206302,-7.973678651,1.746198162,7.904174862,-22.7991312,20.80521152
5905,am188,1000,63,face,SHF,5,HONEY,3088.9751,1,1,-0.081282819,-0.009949135,-0.163237903,-0.081955084,-0.072005949,0.067312059,0.018010124,0.086900653,0.019588594,0.00157847,49.14025884,38.5946935,43.86747617,93.56043219,15.31192039,54.43617629,60.10993216,37.04326725,15.8807977,9.829813877,16.16161333,-8.843155158,32.12788294,35.80079183
5906,am188,1000,63,face,SHF,5,CORN,2050.2315,1,0,0.224141461,-0.013114704,0.183935251,-0.04020621,-0.027091506,0.060583287,0.024356495,0.128169612,0.067586325,0.043229829,10.11724414,18.95618698,14.53671556,45.46656225,27.19699742,36.33177984,13.86426707,15.82741167,5.619681874,-6.222333231,18.77640297,15.61297766,19.65929909,18.10137755
5907,am188,1000,63,place,SHP,5,CASTLE,3980.5849,1,1,-0.037628782,0.066440091,0.037183845,0.074812628,0.008372537,-0.271046357,0.080625116,-0.218210065,0.052836292,-0.027788824,28.74817807,83.09152108,55.91984958,22.59026132,2.143683962,12.36697264,43.26319731,10.41297684,-7.619603896,-16.49011444,-9.720530487,-43.41676012,26.91772778,9.422792353
5908,am188,1000,63,face,SHF,5,FORK,2528.4096,1,0,-0.089727562,0.085363235,0.013129525,0.102857087,0.017493852,-0.118038688,0.03275424,-0.092941737,0.025096951,-0.00765729,20.94994806,-24.9791173,-2.014584619,3.813424776,-43.0438849,-19.61523006,-9.134812193,0.143788237,-16.76215787,-27.6974505,4.734378371,-41.4624114,10.85283396,-9.771206213
5909,am188,1000,63,face,SHF,5,DUCK,2275.803,1,1,-0.014781893,-0.026397805,0.026028474,0.040810367,0.067208173,-0.159947358,-0.000142944,-0.086892506,0.073054852,0.073197796,-41.1464908,-23.22218436,-32.18433758,-44.57545182,-52.5504341,-48.56294296,-51.09841115,-20.27679709,3.929902939,-3.913136374,-23.60016998,24.86973116,13.77064412,32.9726716
5910,am188,1000,63,place,SHP,5,BARREL,2314.4753,1,1,0.122727361,0.046564289,0.203253107,0.080525746,0.033961457,0.06391236,0.010068416,0.08355082,0.019638459,0.009570044,-32.92230005,32.35907176,-0.281614145,-5.317581233,14.49595483,4.589186798,-23.82598294,-2.954872525,-17.05991857,-14.68513068,-29.01220017,-0.145992334,-20.52159594,-23.35568642
5911,am188,1000,63,face,SHF,5,DOLLAR,2706.7744,1,1,-0.037474738,0.033468613,0.002859315,0.040334053,0.00686544,-0.114479605,0.088686885,-0.031134075,0.08334553,-0.005341355,-51.94963338,-46.17958304,-49.06460821,-31.87252915,-68.61405857,-50.24329386,-60.61876751,-29.51055848,-36.09891048,-38.13031793,-24.59139833,-10.56667515,-80.26225812,3.121247164
5912,am188,1000,63,place,SHP,5,SHOVEL,3032.3681,1,0,-0.164546212,0.028552772,-0.186559208,-0.022012996,-0.050565768,-0.005672838,0.035664032,0.034468575,0.040141413,0.004477381,24.24276449,95.37666907,59.80971678,8.298789623,89.46883377,48.88381169,53.64610982,12.78185119,19.44072434,18.38531375,14.32699417,19.71505416,21.29491094,25.55829536
5913,am188,1000,63,face,SHF,5,WHIP,1881.3396,1,1,-0.073262683,0.071892284,-0.008833746,0.064428937,-0.007463347,0.024346678,0.102456507,0.130903271,0.106556593,0.004100086,2.349742793,14.16404203,8.256892414,34.04030919,-17.52744542,8.256431886,-1.585276831,7.953155692,2.890510542,-10.1747586,35.72954011,-0.551286632,-1.293853959,36.33588896
5914,am188,1000,63,place,SHP,5,PILLOW,4421.6048,1,0,0.036776247,0.000439788,0.083155113,0.046378866,0.045939078,0.027357875,0.000635036,0.104314131,0.076956256,0.07632122,-58.30001873,36.22541985,-11.03729944,16.11757806,46.62508837,31.37133321,-17.4962406,21.55306972,6.375360156,-5.013429629,4.557054064,19.8424956,13.41521766,36.64670883
5915,am188,1000,63,place,SHP,5,UMBRELLA,1758.8123,1,1,0.198458622,-0.033983798,0.120178427,-0.078280195,-0.044296397,0.140836611,-0.057442202,0.131834599,-0.009002012,0.04844019,-30.58532541,52.27966404,10.84716932,31.9244547,49.47297121,40.69871296,-34.00876397,9.662257879,6.520988521,9.319976986,13.01356881,-6.280721133,7.179728344,-2.889889461
5916,am188,1000,63,face,SHF,5,HOOK,2815.1475,1,1,-0.125643761,0.006935438,-0.194555086,-0.068911325,-0.075846763,-0.268329849,-0.055926726,-0.310708589,-0.04237874,0.013547986,102.4721927,74.2265894,88.34939104,89.75481968,33.87377576,61.81429772,56.95200253,50.53707425,21.81946168,9.776944634,61.35953733,8.877072463,45.07083456,15.78602998
5917,am188,1000,63,place,SHP,5,CRAB,3239.4551,1,1,-0.059683388,0.075996943,0.104023191,0.163706579,0.087709636,0.090540869,0.035914785,0.151099513,0.060558645,0.02464386,-38.33515782,-0.379263551,-19.35721069,-37.98935827,23.02026145,-7.48454841,-19.95478327,-6.345666165,-0.890116409,1.569400084,9.476204027,19.5939944,-23.51575977,-3.973345144
5918,am188,1000,63,place,IP,1,QUILT,3198.5475,0,0,-0.010476841,0.047830953,0.050783924,0.061260765,0.013429812,-0.079418984,0.011132809,-0.074687017,0.004731967,-0.006400842,-2.959802501,-24.63330876,-13.79655563,22.276929,-19.16361012,1.556659441,3.953307269,0.661553552,-8.818504084,-9.424144466,-9.375018558,-9.702422937,-6.729258826,-7.989958281
5919,am188,1000,63,face,MF,1,JACKET,1983.1444,0,0,0.220925084,0.025551704,0.231828398,0.010903314,-0.01464839,0.159607813,-0.023925176,0.188185165,0.028577351,0.052502527,-4.63022348,-7.865943957,-6.248083719,28.86019175,16.60965228,22.73492201,-6.71205031,8.467221556,0.100401269,1.146688239,18.59740895,-16.92696242,2.755147199,-12.16382675
5920,am188,1000,63,place,MP,1,CRADLE,2716.6717,0,0,-0.26248006,-0.016719849,-0.264560194,-0.002080133,0.014639716,-0.183128032,-0.042671866,-0.181450361,0.00167767,0.044349536,-22.32245647,-19.12401575,-20.72323611,26.09774815,-44.40035747,-9.151304658,-19.38361379,-6.213961486,-16.70597759,-27.98020929,-2.914916341,12.95533866,-10.34172326,-10.18420098
5921,am188,1000,63,face,MF,2,RAILROAD,3477.2163,0,0,0.070885078,-0.054479964,0.020253217,-0.05063186,0.003848104,0.024561406,0.020564987,0.057069888,0.032508483,0.011943496,-15.24676469,7.311173822,-3.967795432,27.40279996,63.05510036,45.22895016,-7.183917557,25.7591617,-0.329212578,5.018771286,-3.811650743,14.58271767,-14.64981093,-10.5901776
5922,am188,1000,63,face,IF,2,PHONE,2826.9111,0,0,0.206941636,-0.007616005,0.221018389,0.014076753,0.021692757,0.121871476,-0.021230897,0.126699903,0.004828427,0.026059324,-15.74879365,-44.83622111,-30.29250738,-24.03055518,-49.50837878,-36.76946698,-20.85728848,-28.0454229,-24.38018925,-29.30667423,-6.068744092,0.1337071,-56.79994154,6.263073852
5923,am188,1000,63,place,IP,2,MAGNET,3496.0725,0,0,-0.092889534,0.091540908,-0.086989568,0.005899966,-0.085640942,-0.071051129,-0.008989577,-0.094643185,-0.023592056,-0.014602479,-19.84917557,-6.867107978,-13.35814177,45.11078445,20.02169258,32.56623851,-24.21822252,16.97132898,3.723871634,5.441929807,-5.056643073,7.654558069,-1.390326947,8.232240769
5924,am188,1000,63,place,IP,2,BOOT,3297.1977,0,0,-0.262559148,0.008208198,-0.200024742,0.062534406,0.054326208,-0.35227839,0.038838022,-0.288148621,0.064129769,0.025291747,52.49376219,62.81264178,57.65320198,78.98293136,96.18121749,87.58207442,57.20794709,64.1827812,23.07439968,2.88177714,22.86594632,30.35434555,59.88159544,53.43169358
5925,am188,1000,63,face,MF,2,FLASK,3273.1369,0,0,0.352910665,-0.092822414,0.304083918,-0.048826746,0.043995667,0.086894818,0.007573292,0.115956399,0.029061581,0.021488289,-17.89337991,-50.1243739,-34.00887691,23.14125954,3.185499319,13.16337943,-22.67015737,13.54732401,2.339054118,3.93242368,-12.49340504,10.28348219,-11.44337308,21.19776721
5926,am188,1000,63,face,IF,2,BASKET,3558.7924,0,0,0.179852224,-0.078939801,0.135765441,-0.044086783,0.034853018,0.074809158,-0.045235663,0.061551312,-0.013257847,0.031977817,-2.890066793,-15.01246738,-8.951267088,67.59723098,39.94055603,53.7688935,-9.356973823,25.80682597,16.75445963,19.51725758,41.52796124,7.965279598,8.099335446,1.340275221
5927,am188,1000,63,face,IF,2,DESK,3630.3563,0,1,-0.021555778,0.020586322,0.038385031,0.059940809,0.039354487,-0.013104048,0.009274745,0.029526524,0.042630572,0.033355826,-31.10677973,-8.437223263,-19.7720015,8.482409663,-11.47158697,-1.494588652,-23.44896608,2.40010908,2.946566846,18.80918681,3.675992818,-2.209005804,-24.30808958,-23.93059447
